dt,hr,node_num,da_total_q1,da_total_q3,da_total_q5,da_total_q10,da_total_q15,da_total_q20,da_total_q30,da_total_q40,da_total_q50,da_total_q60,da_total_q70,da_total_q80,da_total_q85,da_total_q90,da_total_q95,da_total_q97,da_total_q99,rt_total_q1,rt_total_q3,rt_total_q5,rt_total_q10,rt_total_q15,rt_total_q20,rt_total_q30,rt_total_q40,rt_total_q50,rt_total_q60,rt_total_q70,rt_total_q80,rt_total_q85,rt_total_q90,rt_total_q95,rt_total_q97,rt_total_q99
2026-06-27,1,28,-9.338241577148438,-0.5407977104187012,0.721690833568573,3.5387842655181885,5.97265625,8.164265632629395,11.19454288482666,13.715041160583496,15.471489906311035,17.129817962646484,19.078649520874023,20.45186424255371,21.78326416015625,23.01575469970703,24.866369247436523,25.770654678344727,29.025156021118164,-26.996309280395508,-13.726186752319336,-11.811671257019043,-5.483448028564453,-1.7701499462127686,-0.27018722891807556,3.7055740356445312,7.242614269256592,11.043513298034668,14.377269744873047,18.134105682373047,20.057872772216797,21.452651977539062,25.62392234802246,39.059471130371094,108.09619140625,221.7669219970703
2026-06-27,1,29,1.0017327,3.5781336,3.401929,6.025773,7.211011,8.306218,8.755752,10.8595,12.516398,12.4167385,14.352852,15.510423,15.995469,17.435526,17.926588,21.199202,26.550606,-23.503323,-10.975918,-10.17762,-5.533264,-1.5933877,1.846691,4.883417,5.982483,7.3987045,9.630281,12.878574,15.006572,20.224125,19.633286,29.062313,32.732418,71.544586
2026-06-27,1,45,5.2940073,10.206294,11.573667,13.555537,15.233703,16.080057,16.12697,17.878132,20.016376,20.337166,22.713093,24.707695,26.02289,27.719267,30.353582,33.681698,39.535854,-15.222404,-7.1722436,-3.8904636,0.30125168,3.6017277,5.089563,7.9688334,11.303679,14.562269,17.025291,20.49902,26.416424,31.076431,38.42271,60.26512,72.83502,121.1947
2026-06-27,1,61,5.706561,10.57355,11.882144,13.765267,15.449935,16.299116,16.303032,18.03479,20.171808,20.416513,22.772724,24.779213,26.112085,27.65209,30.210526,33.546143,39.32798,-14.807101,-6.969443,-3.7031314,0.3523896,3.7097886,5.000013,7.824283,11.057742,14.299135,16.659538,19.93335,25.657444,30.114414,37.57116,59.30939,71.69073,119.89831
2026-06-27,1,66,7.8271475,9.971639,10.984178,11.33628,11.823067,12.303365,12.716271,13.80547,14.959184,14.916926,16.328653,16.161564,16.246141,17.272072,18.954544,19.948978,18.564577,-3.0116966,0.1733448,3.1164048,3.1791184,6.868512,6.54737,8.88217,9.93482,11.985099,13.680768,16.224918,16.277122,19.160007,19.249275,22.015276,26.595404,34.126595
2026-06-27,1,104,8.297854,10.262788,11.258783,11.664393,12.148919,12.628452,13.052614,14.037861,15.171116,15.086344,16.442207,16.340843,16.463966,17.403492,19.045176,19.902365,18.63267,-2.3243625,0.858247,3.6604683,3.823621,7.304801,6.986867,9.2860565,10.334315,12.279842,13.968899,16.422571,16.454882,19.232403,19.42461,22.040052,26.401669,33.575584
2026-06-27,1,185,3.157627,7.2945175,2.8887234,6.3856163,8.219866,9.314858,9.117758,9.498275,12.196284,13.572847,13.409468,14.248437,15.002527,15.743695,18.678982,18.751375,25.989141,-11.276816,-5.4498143,2.3196099,-2.7634418,1.0536969,4.272905,8.748602,16.124048,14.873968,18.448154,18.962782,22.730453,23.107704,25.913065,38.499893,33.797466,63.605057
2026-06-27,1,186,3.530489,7.627413,3.169651,6.671034,8.460497,9.579495,9.38049,9.732331,12.443974,13.786614,13.632813,14.493391,15.198916,15.935764,18.8533,18.865646,26.018421,-10.748153,-5.0692525,2.7050202,-2.426812,1.3723023,4.571893,9.018747,16.375937,15.114775,18.68786,19.176651,22.912388,23.259846,26.018105,38.478504,33.702896,63.367462
2026-06-27,1,211,0.11093799769878387,7.601024150848389,10.674065589904785,12.827704429626465,14.34864330291748,15.421670913696289,16.829578399658203,18.53471565246582,19.769153594970703,21.08189582824707,22.389501571655273,24.429262161254883,25.34540557861328,27.782283782958984,33.510536193847656,36.698909759521484,44.04397964477539,-17.150373458862305,-4.041299819946289,-0.8921205401420593,4.3970046043396,6.851834774017334,8.900538444519043,11.950650215148926,14.79623031616211,17.27187156677246,19.56935691833496,21.224855422973633,24.411142349243164,25.997079849243164,31.188461303710938,50.8468017578125,75.3369369506836,135.8679962158203
2026-06-27,1,313,-5.6458940505981445,-2.0616273880004883,-0.25598204135894775,3.0305051803588867,4.7960710525512695,6.8028154373168945,9.641587257385254,11.90604019165039,14.571537971496582,17.186302185058594,19.299579620361328,21.518138885498047,23.162918090820312,26.086929321289062,30.9195499420166,36.02509307861328,41.41440963745117,-17.37247085571289,-7.455317497253418,-2.545180082321167,0.3710557222366333,1.9154164791107178,3.271428108215332,5.902926921844482,9.366888046264648,12.703018188476562,15.681068420410156,19.285873413085938,24.07607078552246,27.253833770751953,41.5577278137207,64.41710662841797,79.04351806640625,173.63558959960938
2026-06-27,1,337,7.329496,10.100894,10.915818,13.249458,15.316178,16.417753,17.743729,19.637024,20.923851,22.694574,22.550005,24.299557,26.389868,27.713545,29.214317,32.65734,35.18914,-7.280706,-4.2253776,1.3435768,6.2501025,9.868383,11.045348,13.907864,16.366274,18.977983,19.973066,23.991714,29.783089,32.716553,34.25352,44.05214,53.822697,90.942116
2026-06-27,1,339,7.267097,9.93863,10.810563,13.103433,15.096637,16.182041,17.45146,19.284622,20.562513,22.242542,22.084124,23.787992,25.854136,27.094496,28.52893,31.79649,34.368248,-7.2268786,-4.1244063,1.4541172,6.1319623,9.850566,10.970328,13.80912,16.140236,18.703756,19.637785,23.624926,29.205418,31.981274,33.60742,43.025066,52.69081,89.40376
2026-06-27,1,348,7.2340965,9.249607,10.97007,10.436384,12.895191,12.877514,14.54785,15.452229,14.874647,15.497931,17.932331,17.8931,19.096718,20.303226,20.961618,22.87481,25.023474,-5.3713975,-1.0126044,1.6510442,6.5008063,5.35815,8.253041,10.470508,11.474669,12.827861,14.163072,17.291788,19.883104,22.447035,23.112347,25.980574,29.220469,64.793236
2026-06-27,1,349,7.5576286,9.535841,11.229073,10.695654,13.162512,13.190681,14.787598,15.6694565,15.082163,15.741629,18.131317,18.009731,19.322206,20.49957,21.152061,22.992565,25.069122,-4.941569,-0.578488,2.055381,6.89578,5.5939784,8.448617,10.649005,11.629577,13.070807,14.476661,17.430113,20.120049,22.681921,23.143944,26.054249,29.1464,64.53996
2026-06-27,1,542,7.226434,12.976676,12.528428,16.816772,17.785328,19.946438,24.551012,25.628061,27.205156,29.478563,33.532665,39.021515,42.023243,44.77809,54.74925,59.50827,70.52723,-17.137396,-12.215582,-9.240313,-4.596953,-2.5143476,-0.90304226,2.553287,5.278564,9.208084,11.67374,18.410814,30.152458,45.97206,60.32065,101.58933,138.24266,237.55179
2026-06-27,1,546,7.762016,13.5558405,12.923987,17.339876,18.236408,20.374731,24.933506,26.1061,27.592896,29.79361,33.782448,39.42964,42.29826,44.93267,54.9308,59.651997,70.62323,-16.55662,-11.830965,-8.703608,-4.172896,-2.057526,-0.55910724,2.8405967,5.550878,9.499901,11.838381,18.572706,30.202147,46.12866,60.528988,101.52568,137.46727,236.04236
2026-06-27,1,550,8.293647,10.591395,11.506421,13.47672,13.775008,14.633058,15.760755,15.912841,17.495985,18.972157,18.53557,21.08749,21.23345,23.880653,25.893364,26.752623,29.790272,-8.694756,-0.21205156,1.9742202,6.681122,8.178974,9.269386,12.637434,14.698218,15.473331,18.904278,20.380917,23.72642,26.775595,28.123539,39.8182,46.564175,82.18789
2026-06-27,1,601,8.742938,10.852374,11.640407,13.731349,14.030778,14.9176035,16.080008,16.202024,17.84813,19.355337,18.937073,21.554716,21.687147,24.457146,26.453222,27.302023,30.41636,-8.632698,-0.17383401,1.8838328,6.618309,8.170469,9.187632,12.495434,14.721854,15.47316,18.95191,20.455437,23.895676,27.118528,28.413374,40.525627,47.27865,83.656334
2026-06-27,1,635,4.305652,7.7447906,8.511244,10.869497,11.226536,12.361357,14.736825,15.64492,16.649967,18.218353,19.900553,22.828835,24.220707,26.12366,28.944202,32.347256,40.918747,-13.128078,-7.8079333,-3.0935628,0.041502345,3.2408583,3.6669238,7.7699,9.792946,12.900627,15.643142,19.316784,23.036356,27.746649,35.286057,49.69523,68.08623,131.75447
2026-06-27,1,636,4.902002,8.410501,9.14108,11.286457,11.459899,12.702941,15.0061035,15.599533,16.394829,18.060078,19.708366,22.09081,23.402199,25.239428,27.805943,31.234142,39.194084,-11.294262,-6.1524653,-1.8021237,0.9161743,4.2886176,4.533151,8.475675,10.453667,13.647873,16.324896,19.822721,23.380035,27.962954,35.161068,48.975662,65.60332,128.148
2026-06-27,1,704,9.340053,8.973397,13.345451,12.065864,14.48876,14.883498,16.13004,16.536406,17.63466,18.959808,17.79021,19.118635,20.38089,21.829006,21.347376,22.657017,23.88539,-16.961193,0.6126918,1.458641,3.8423634,7.9040546,6.867901,7.8976517,11.989937,11.409581,12.1352825,15.687741,15.0518465,19.546623,19.113401,20.826572,19.722412,31.020224
2026-06-27,1,734,9.779971,9.675594,13.798011,12.634833,14.956838,15.300336,16.537086,16.967113,17.995815,19.258675,18.17599,19.452293,20.718082,22.118666,21.73568,22.879528,24.03705,-15.628929,1.259243,2.1730766,4.6018124,8.452785,7.6311426,8.670008,12.536986,12.039218,12.79621,16.103456,15.617465,19.633995,19.43532,21.348938,20.003132,30.561592
2026-06-27,1,735,13.003567,15.433745,17.922781,18.461613,19.18095,19.03713,19.859,21.007572,21.16412,21.419497,22.592562,23.889875,24.413414,27.497208,28.37002,29.316702,32.528214,-15.277211,3.1333551,2.5804586,5.722802,7.1772337,7.595875,10.718283,11.447618,14.271739,16.762075,18.072803,22.693419,22.834314,25.979282,34.319576,40.517513,75.47377
2026-06-27,1,766,13.254088,15.5945,18.013851,18.551586,19.283335,19.134235,19.960983,21.044693,21.23512,21.508793,22.641827,23.897076,24.422506,27.405046,28.30576,29.20413,32.387066,-14.400506,3.669217,3.1773462,6.258025,7.680626,8.111596,11.125629,11.897279,14.617963,17.062664,18.344147,22.862797,23.176222,26.224506,34.57301,40.462597,74.67359
2026-06-27,1,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-27,1,794,6.7968965,7.7254624,10.053985,11.496236,12.357224,12.929334,14.089826,14.493148,14.651921,15.331759,16.10697,15.827373,16.514072,17.696947,18.562777,19.895576,22.28371,-15.395707,-5.225618,2.3609588,4.220286,6.752154,7.433089,8.654742,10.971648,14.529073,15.230167,16.178988,16.034155,16.26397,17.176022,18.571188,27.027746,58.864887
2026-06-27,1,822,7.7292447,8.542804,10.897717,12.304229,13.099893,13.661635,14.782058,15.17372,15.304355,15.937001,16.72015,16.438665,17.07529,18.29846,19.109827,20.450129,22.692356,-14.02012,-4.1484694,3.5339592,5.267117,7.7193666,8.38193,9.488442,11.763192,15.342397,15.8847,16.822346,16.615532,16.730112,17.603739,19.001507,27.65107,59.481274
2026-06-27,1,835,0.100890756,4.324182,6.1378284,9.238239,9.740171,12.012493,13.863857,15.5052805,18.006275,20.178707,22.271538,23.780815,24.630684,28.230408,31.48517,35.429024,48.056515,-26.340797,-17.875504,-13.59531,-7.8982887,-6.505684,-3.9689026,-0.6938629,2.6792393,4.6706696,8.211216,12.738472,17.625628,21.35872,28.005753,42.62262,57.003048,109.32915
2026-06-27,1,887,0.5883957,4.7223067,6.553148,9.646223,10.115189,12.363514,14.211037,15.818338,18.189571,20.339108,22.386566,23.765156,24.494654,28.03472,30.939337,34.73699,46.893196,-25.260204,-17.186008,-13.0670395,-7.3709183,-5.944313,-3.4992886,-0.22459222,3.0572872,5.0542755,8.397152,12.718814,17.122955,20.668482,26.663778,40.741505,54.54687,105.85677
2026-06-27,1,903,10.091092,15.699018,9.01825,14.331014,17.18298,16.902527,16.989902,19.110044,20.345312,21.427347,19.616587,20.695698,22.531437,24.91234,24.146915,26.283007,29.941816,0.10392688,3.7863266,-5.5126963,3.4787514,5.232444,5.3064566,5.339202,7.5932875,6.5619917,5.5982122,4.2998686,5.393527,4.860339,10.693625,19.678751,40.60217,134.65858
2026-06-27,1,972,10.093907,15.855351,8.884549,14.328332,17.205654,16.920082,16.936333,19.067501,20.37288,21.437696,19.524187,20.569616,22.37617,24.66146,23.894547,25.752014,29.371944,0.31046602,3.879554,-5.818982,3.4439728,5.0869513,5.1754637,5.1344786,7.4396276,6.3104696,5.2805815,3.85802,4.7795973,3.9867165,10.028056,18.707653,39.85475,133.86212
2026-06-27,1,1027,6.272201,9.524006,10.333897,11.439279,12.018133,12.907629,13.537265,14.102019,15.354505,15.94116,17.066992,17.043365,17.200062,19.069475,20.290194,19.317692,21.948767,-8.440164,-3.7437027,-2.218459,1.7971145,3.4633172,4.2955503,6.7179537,7.5318346,9.895888,10.143553,12.921396,12.538898,13.657308,16.048874,19.875425,23.109335,40.49506
2026-06-27,1,1039,6.3544173,9.574955,10.485138,11.277004,12.03352,12.743992,13.366052,13.865051,15.420575,15.803859,16.632608,16.947023,16.901232,18.621485,20.14254,19.137817,21.787485,-8.172551,-3.4600322,-1.9315995,2.0825207,4.0381155,4.9117155,6.7897577,7.882207,10.126759,10.819101,13.147774,12.5941515,13.986634,16.352205,20.497272,23.180191,40.86699
2026-06-27,1,1051,4.5909443,4.5699406,5.1583605,6.106776,6.063837,7.077386,7.1331854,7.548751,8.128182,8.339413,9.089014,9.91702,10.076755,10.456996,11.590821,12.013006,11.709022,-14.177081,-6.988299,-4.286223,-1.4492747,-0.6613966,0.8884214,2.0994887,2.8908973,4.8104615,5.9112115,7.202369,8.644339,9.479763,11.024959,12.1606245,16.223032,37.593323
2026-06-27,1,1106,5.509162,5.490636,6.0041428,6.9573784,6.964428,7.9171743,7.979129,8.387828,8.943624,9.131802,9.888215,10.694312,10.826984,11.183296,12.28367,12.747491,12.499563,-13.3101225,-6.0584874,-3.2122502,-0.38228378,0.33382455,1.8870853,3.1037621,3.8572574,5.7042394,6.7710614,8.046933,9.438784,10.262703,11.861222,13.241683,17.431707,39.55246
2026-06-27,1,1110,8.67416,9.153093,8.457619,10.819357,11.57829,11.427923,12.554994,13.517816,14.214578,13.525019,13.518761,15.142433,13.676886,13.364338,15.44751,15.981904,15.118808,-7.688916,0.40998363,1.2319365,0.36978626,3.0875177,3.3751593,4.7193403,7.91883,8.040418,8.055383,8.804984,8.172933,11.022554,12.622557,10.189773,16.12935,22.183556
2026-06-27,1,1117,9.167065,9.7455845,9.057899,11.412298,11.9992695,11.921634,13.026678,13.875952,14.567145,13.984513,14.047533,15.549389,14.218623,13.997629,15.955669,16.471195,15.783243,-6.528352,1.134345,1.9192591,1.3981199,4.0565577,4.2837915,5.6399336,8.496648,8.831634,8.803855,9.552708,8.874305,11.716429,13.323354,11.161627,17.181314,23.571056
2026-06-27,1,1142,10.738964,11.498116,11.962896,13.053011,12.785597,13.747476,14.280309,15.36878,15.379764,16.193203,15.989621,17.74028,17.376144,17.375212,17.845934,18.249441,18.555847,-1.9353316,1.386936,0.47356963,1.6995447,3.111778,5.5862255,8.153231,9.347063,11.502188,10.617765,12.910665,15.426883,14.69904,15.745474,18.811556,27.53903,40.010338
2026-06-27,1,1164,11.308729,12.084528,12.485373,13.566903,13.30871,14.246569,14.771756,15.842768,15.858377,16.621853,16.413149,18.136015,17.788355,17.75719,18.19757,18.630264,18.932486,-0.98204064,2.4020784,1.4056242,2.6175077,4.033037,6.428686,9.027729,10.248621,12.379097,11.4641075,13.767671,16.168982,15.578803,16.503824,19.54454,28.256536,40.428925
2026-06-27,1,1176,-11.444331,-4.8028846,-3.6776786,-2.160688,-1.0915694,0.4121299,1.7837234,2.3854957,3.6431603,4.563149,7.3369565,9.109809,9.599472,10.236495,11.006332,13.218266,15.841879,-39.081856,-22.149553,-23.300516,-13.105678,-9.065715,-7.0783067,-3.2091432,0.2219586,1.7476249,4.8415084,8.67914,11.040827,10.735577,16.264517,18.914171,25.637932,59.249504
2026-06-27,1,1204,-11.428987,-4.8427672,-3.6993327,-2.1857028,-1.1121192,0.4216123,1.7444835,2.3792653,3.6001363,4.5519567,7.2968497,9.027339,9.547653,10.195928,10.954839,13.165136,15.7829275,-39.039703,-22.163717,-23.123934,-12.992862,-9.019372,-7.0718083,-3.147326,0.28346297,1.741116,4.822043,8.582305,10.935832,10.70811,16.126028,18.856308,25.604155,59.129364
2026-06-27,1,1334,15.563759,18.319508,20.982992,23.576336,25.171654,27.442104,29.723942,30.573156,33.533253,34.72006,39.1683,42.40886,42.863575,45.052593,49.899845,52.249626,62.509064,-8.906755,-0.9415878,2.5782065,4.570003,6.1394343,7.66213,14.306936,17.0855,17.281935,21.986319,28.995604,37.167526,50.75455,59.303886,82.02484,104.734314,176.02371
2026-06-27,1,1339,15.847752,18.433266,21.090849,23.732435,25.260353,27.49534,29.712187,30.519424,33.383957,34.52239,38.989407,42.171696,42.576572,44.814106,49.521305,51.835938,62.10024,-8.390142,-0.3670448,2.904386,4.966779,6.4544864,7.9809146,14.465103,17.23703,17.463694,22.01723,29.026815,36.807762,50.369884,58.64574,81.15191,103.50072,174.03749
2026-06-27,1,1431,17.456884,19.565752,21.389708,24.430054,24.61262,25.914026,28.986057,30.045284,33.889996,35.58517,36.97485,40.962074,41.737064,43.152718,46.311,49.98867,55.957798,-5.129101,-0.50593764,4.1152134,9.221788,13.9784975,14.654151,17.668484,24.015137,26.34886,28.919111,32.118526,41.268223,46.146526,52.31735,73.18877,93.55884,154.42036
2026-06-27,1,1488,17.68161,19.803957,21.602415,24.609314,24.806404,26.129913,29.20266,30.287397,34.07452,35.730892,37.12433,41.10171,41.893734,43.256092,46.46221,50.06885,56.109436,-4.8523445,-0.18459706,4.377619,9.456802,14.168997,14.794597,17.832253,24.097555,26.467203,29.108915,32.314957,41.470135,46.207504,52.40886,73.40136,93.56812,154.33058
2026-06-27,1,1491,-11.885861,-7.587569,-1.9586747,2.037648,2.6674192,4.8811216,6.2224607,8.554155,9.460509,10.137773,11.058205,12.896838,14.382705,13.844838,16.077751,21.207645,26.347677,-25.764061,-15.9574175,-9.629825,1.1708807,-0.3627135,4.8654037,6.995942,12.686952,14.879725,17.039854,20.749296,25.098879,24.346344,30.382818,33.890835,34.229015,46.071144
2026-06-27,1,1493,-10.910026,-6.6588964,-1.1631978,2.7044609,3.3561227,5.462369,6.8056984,9.065277,9.978172,10.653183,11.588606,13.411781,14.844952,14.35375,16.57085,21.62403,26.512077,-24.427845,-14.949487,-8.890864,1.6991285,0.28429922,5.362205,7.4688525,12.977276,15.045592,17.243454,20.799618,25.103666,24.4224,30.346235,33.81155,34.238247,46.736046
2026-06-27,1,1533,0.60638547,6.9533315,7.6189494,9.572553,10.424077,11.514853,12.703523,13.166382,13.353701,13.641246,14.99129,16.040274,15.005205,15.873322,17.466482,18.152056,20.904615,-18.28119,-6.6008067,-0.28287852,4.0005145,4.4698453,6.090574,8.534921,10.203726,9.678622,12.134932,13.660888,13.5008545,15.658606,16.189297,21.580948,26.983576,39.121296
2026-06-27,1,1534,0.6149399,6.919375,7.6945434,9.642915,10.528474,11.650727,12.820589,13.340709,13.555229,13.934377,15.278741,16.38258,15.4623375,16.36031,17.91046,18.683828,21.506727,-18.585566,-6.767381,-0.2771021,4.0458674,4.6179833,6.2625117,8.735876,10.369701,9.966948,12.399589,14.092198,14.117521,16.33118,17.060513,22.741554,28.345394,41.35544
2026-06-27,1,1571,6.5140905,8.885152,9.411433,11.083837,11.704344,11.64579,12.830825,14.161772,14.632168,15.52013,16.36159,18.072594,18.797466,21.045301,22.85479,24.139801,29.346407,-6.0196466,0.38054547,0.6008137,4.160447,5.3119507,5.524234,7.2558336,8.334753,10.476884,13.117649,13.074482,15.396894,16.362709,19.791676,27.581223,43.007103,115.6886
2026-06-27,1,1643,7.0793343,9.428461,9.960776,11.639252,12.267336,12.210354,13.400773,14.755772,15.230821,16.16044,16.977701,18.717014,19.450048,21.69069,23.517181,24.747025,29.945995,-5.6034117,0.9254206,1.0244855,4.671714,5.837579,6.020405,7.750188,8.835431,10.911415,13.579382,13.521693,15.939609,16.972452,20.391026,28.544542,44.572426,117.567184
2026-06-27,1,1645,10.258448,14.441031,15.990706,19.681875,21.074192,22.130716,25.217196,27.078323,28.819832,31.072681,34.282063,37.25364,39.511883,43.938717,49.073467,55.205715,60.271572,-10.916377,-4.4309664,-1.1612598,4.112975,8.401123,10.320768,14.385938,17.040089,21.628672,25.321571,33.79964,40.903294,48.99818,58.561436,79.375145,100.74371,153.46313
2026-06-27,1,1715,10.901115,15.034352,16.487135,20.080008,21.422087,22.462137,25.477898,27.295301,28.994387,31.206532,34.341305,37.222065,39.401466,43.664513,48.69079,54.810665,59.62552,-9.850043,-3.432628,-0.17204395,4.8587294,9.122815,10.888127,14.917448,17.484756,21.960758,25.580912,33.821827,40.69227,48.564625,57.834812,78.35705,99.11788,152.08873
2026-06-27,2,28,-10.657045364379883,-0.3589462637901306,1.366078495979309,3.9788010120391846,5.416989326477051,7.063827991485596,9.866189956665039,12.46514892578125,14.64281177520752,16.891071319580078,19.427854537963867,21.27285385131836,22.420879364013672,23.530881881713867,25.77553939819336,29.297088623046875,37.4556999206543,-30.93130874633789,-12.37230110168457,-8.76591682434082,-3.0002944469451904,-0.811751663684845,1.3724051713943481,5.143078804016113,8.575858116149902,12.99868392944336,16.189453125,19.193443298339844,21.292644500732422,24.79897117614746,29.288185119628906,57.1716194152832,120.76909637451172,296.8794860839844
2026-06-27,2,29,8.474496,10.442691,10.827115,11.78962,13.571359,14.1585455,14.956185,15.867881,15.907113,16.29594,18.03762,18.076035,20.217909,20.997038,25.993383,24.830238,37.903835,-12.103716,-0.24700327,2.6472914,4.552424,7.871001,10.020073,12.479006,11.62088,14.031763,15.190086,15.86974,17.38594,17.965485,18.936218,25.234285,30.481928,78.655754
2026-06-27,2,45,7.2577066,9.663665,10.7624445,12.341266,13.566326,14.401621,16.0588,16.90706,17.660526,19.31421,20.38061,22.327097,22.92736,22.802109,25.424898,26.451735,30.649551,-9.431058,-3.0102031,0.37782207,1.8820106,4.3227777,6.9341135,9.225129,10.65511,13.146094,14.845262,16.623987,20.299644,22.325542,26.813244,34.377796,43.677563,74.63626
2026-06-27,2,61,7.844096,10.246148,11.349986,12.868565,14.106508,14.91872,16.560041,17.399452,18.155022,19.788528,20.85552,22.798826,23.398611,23.28372,25.91798,26.88467,31.13954,-8.671071,-2.3029544,1.0509311,2.5776398,4.986966,7.602454,9.8495245,11.238234,13.768515,15.3949585,17.221045,20.929295,22.946877,27.432995,35.341183,44.617092,75.54748
2026-06-27,2,66,4.6663218,7.2671156,7.7630243,8.943553,9.144061,9.926204,10.590846,12.137687,12.585155,13.610439,14.34164,14.238823,14.149629,15.817825,18.315195,18.51176,20.98829,-12.405804,-2.4603038,2.602696,1.3785291,3.6296887,5.500542,7.2175164,9.03779,8.691145,12.00932,11.595042,15.066287,16.169373,19.186308,20.361185,28.597517,51.69601
2026-06-27,2,104,4.9883585,7.5868654,8.076243,9.268802,9.463521,10.228345,10.908639,12.412858,12.891458,13.877327,14.629566,14.526619,14.457369,16.064,18.59571,18.75502,21.223024,-11.940811,-2.0813842,2.9785008,1.753201,3.949347,5.822531,7.489718,9.268606,8.978518,12.282347,11.943075,15.343022,16.451838,19.445507,20.723103,28.959377,51.69157
2026-06-27,2,185,2.0171447,5.866676,7.5365233,8.573456,10.379939,11.639117,12.042658,13.472144,13.50365,13.369498,15.978324,15.084072,15.09197,17.43414,18.523636,18.584513,22.290401,-33.28762,-7.6668043,-3.437009,1.4365737,1.8795173,4.7050924,6.735091,6.8687925,8.769662,9.723462,10.418692,12.370838,13.800398,16.968784,15.998346,17.595928,30.520742
2026-06-27,2,186,2.5236735,6.3432803,8.021835,9.027586,10.837691,12.124616,12.525276,13.944636,13.989787,13.801404,16.470787,15.5304165,15.482089,17.892569,18.965273,19.014994,22.704477,-32.505375,-7.0993586,-2.884868,1.8731754,2.1980083,5.026292,7.029974,7.137558,9.031631,9.943172,10.648139,12.5092945,13.932509,17.195797,16.084814,17.664656,30.626379
2026-06-27,2,211,0.7174785733222961,5.432206630706787,7.593674659729004,11.442177772521973,13.140353202819824,14.22154712677002,15.757132530212402,17.137666702270508,18.459989547729492,19.735183715820312,21.079654693603516,21.973981857299805,22.744861602783203,24.82630729675293,29.220041275024414,32.16236114501953,38.16518783569336,-21.42753028869629,-4.054237365722656,-1.4395649433135986,4.10798978805542,5.735003471374512,8.101987838745117,11.268455505371094,13.836222648620605,16.163982391357422,18.567338943481445,19.968748092651367,21.889713287353516,24.432598114013672,28.16269874572754,41.32331848144531,47.86444091796875,85.23688507080078
2026-06-27,2,313,-11.93012523651123,-5.32063102722168,-1.805628776550293,1.1426887512207031,3.2727859020233154,4.705928802490234,8.017236709594727,10.3540620803833,12.492972373962402,14.832043647766113,16.975812911987305,19.29563331604004,21.116580963134766,24.209571838378906,29.223474502563477,38.37819290161133,44.262939453125,-24.183420181274414,-12.761405944824219,-9.420263290405273,-2.548460006713867,0.5922856330871582,2.4029486179351807,4.917788982391357,7.55155086517334,10.633088111877441,14.770909309387207,18.00734519958496,21.013946533203125,24.81553840637207,28.640979766845703,49.352108001708984,63.81340026855469,110.65001678466797
2026-06-27,2,337,-16.364264,-10.19041,-8.363494,-4.3282933,-1.2552611,0.31224388,5.48928,6.2787223,9.415673,13.345598,14.658396,17.63534,19.432308,17.714865,24.933302,27.396885,30.518307,-63.263252,-46.593803,-34.85814,-19.840841,-12.275321,-7.361504,2.4302382,7.765367,12.267475,16.431343,18.169004,22.218374,28.33135,31.144665,48.031578,58.92086,95.0462
2026-06-27,2,339,-16.209688,-10.08694,-8.265185,-4.2392316,-1.2763544,0.32082886,5.5433,6.2878375,9.40735,13.399894,14.667466,17.655611,19.444506,17.635355,24.808178,27.25,30.384525,-63.139755,-46.521133,-34.793903,-19.876623,-12.391227,-7.5243077,2.2422862,7.5091414,11.957428,16.130417,17.734196,21.794432,27.962706,30.66649,47.706863,58.363476,94.492294
2026-06-27,2,348,-4.3724046,0.8984923,2.8728137,6.175508,6.383163,7.3893704,7.866307,9.075598,10.580932,10.610172,12.185026,12.048758,12.29955,12.575949,11.624948,11.425838,14.415802,-17.503178,-11.6514845,-8.498853,-6.3750963,-4.287986,-2.0455828,0.07146552,2.057105,3.1361332,3.9553986,5.638484,6.6398506,6.1503,7.8618603,13.323143,12.286831,14.294606
2026-06-27,2,349,-3.6647782,1.4540666,3.4392238,6.606607,6.800081,7.789685,8.273134,9.449472,10.882688,10.933909,12.448155,12.423633,12.573733,12.896356,11.937942,11.741151,14.828057,-16.60624,-10.666749,-7.8024664,-5.592231,-3.5107489,-1.3150816,0.7569685,2.685913,3.798623,4.6364202,6.237047,7.2991905,6.818919,8.564869,13.799244,12.864785,15.549793
2026-06-27,2,542,14.741018,13.806801,14.812862,16.492838,18.380955,18.34438,18.85787,19.48652,19.615192,22.35841,22.31713,23.323181,22.414291,23.38347,23.81273,25.175056,28.388172,4.068977,6.7334323,10.484001,11.621649,11.857782,14.836943,16.139233,15.094416,16.0652,17.389389,19.637741,19.543701,21.929844,23.341639,27.899189,34.385296,94.84332
2026-06-27,2,546,14.816771,14.021477,14.993525,16.609657,18.364403,18.389093,18.891407,19.500355,19.670822,22.267603,22.312675,23.237808,22.454235,23.379747,23.839346,25.227667,28.271482,4.073211,7.0578322,10.501699,11.794031,12.124186,14.940506,16.275652,15.467638,16.396294,17.727936,19.884798,19.805515,22.196165,23.535856,27.975304,34.2015,94.15009
