dt,node_num,incdec,bid_mw,clear_mw,profit,profit_congestion,node_name,rep_constraint,dfax,constraint_family_num,rep_dart,rep_pastyr_mvalue
2025-02-03,882.0,Increment,6.9350000000000005,6.8,235.56472,106.9372,WAUE.BEPM.LCS2,820964.0,0.02751,1536516.0,RT,0.0
2025-02-03,882.0,Increment,6.9350000000000005,6.8,235.56472,106.9372,WAUE.BEPM.LCS2,840615.0,-0.063,1824061.0,RT,0.0
2025-09-15,1499.0,Increment,545.64,73.60000000000002,-977.22144,-532.45856,OKGE.VOLT.0195,678696.0,-0.0197,397545.0,RT,0.0
2025-12-06,354.0,Decrement,713.85,152.8,1885.23424,1986.47992,MHEB,449126.0,-0.0108,629.0,RT,0.0
2026-02-27,492.0,Decrement,97.95,35.2,-71.06911999999998,13.773759999999978,OKGE.LES.ARBKL,630855.0,-0.02101,1224891.0,RT,0.0
2026-02-27,492.0,Decrement,97.95,35.2,-71.06911999999998,13.773759999999978,OKGE.LES.ARBKL,607990.0,0.0118,1313616.0,RT,0.0
2025-06-19,703.0,Decrement,207.43,67.5,-276.58301999999986,-384.93072,SPS.SJUANWIND1,308617.0,-0.0112,411735.0,DA,-446.2037963867188
2025-06-19,703.0,Decrement,207.43,67.5,-276.58301999999986,-384.93072,SPS.SJUANWIND1,603950.0,-0.02043,1223907.0,DA,-24.065200805664062
2025-06-19,703.0,Decrement,207.43,67.5,-276.58301999999986,-384.93072,SPS.SJUANWIND1,567334.0,0.02286,1223938.0,DA,-14774.6123046875
2025-06-19,703.0,Decrement,207.43,67.5,-276.58301999999986,-384.93072,SPS.SJUANWIND1,765146.0,0.06801,1226785.0,DA,-245.6546936035156
2025-06-19,703.0,Decrement,207.43,67.5,-276.58301999999986,-384.93072,SPS.SJUANWIND1,742663.0,-0.02405,1296019.0,DA,-4131.7021484375
2025-06-19,703.0,Decrement,207.43,67.5,-276.58301999999986,-384.93072,SPS.SJUANWIND1,749269.0,-0.03018,1624860.0,DA,-5370.802734375
2025-06-21,782.0,Increment,112.32,90.0,4740.588,4882.8771,WR.LEC.5,786556.0,-0.02297,173464.0,DA,-760.4290771484375
2025-07-15,1176.0,Decrement,486.44,125.6,-81.18800999999996,638.94525,WAUE.NMCA.ALTAMUN,726760.0,-0.02228,700.0,DA,-47017.06640625
2025-07-15,1176.0,Decrement,486.44,125.6,-81.18800999999996,638.94525,WAUE.NMCA.ALTAMUN,554093.0,0.0534,759.0,DA,-728.0408935546875
2025-07-15,1176.0,Decrement,486.44,125.6,-81.18800999999996,638.94525,WAUE.NMCA.ALTAMUN,712092.0,-0.02385,686740.0,DA,-448.28421020507807
2025-07-15,1176.0,Decrement,486.44,125.6,-81.18800999999996,638.94525,WAUE.NMCA.ALTAMUN,788596.0,0.02033,1223587.0,DA,-1639.79833984375
2025-08-06,766.0,Increment,336.3,108.8,2883.70032,2429.51359,WR.GEEC.GT3,291794.0,0.02473,606647.0,DA,-52587.58984375
2025-09-22,860.0,Increment,296.6,85.2,1851.71712,1342.0126,RCEAST,664240.0,-0.0236,146.0,DA,-28355.806640625
2025-09-22,860.0,Increment,296.6,85.2,1851.71712,1342.0126,RCEAST,612670.0,-0.02065,259.0,DA,-2311.192138671875
2025-09-22,860.0,Decrement,125.25531914893617,38.400000000000006,-421.58208,-502.4736,RCEAST,633533.0,0.02181,491.0,DA,-613.3447265625
2025-09-22,860.0,Decrement,125.25531914893617,38.400000000000006,-421.58208,-502.4736,RCEAST,554093.0,0.0314,759.0,DA,-728.0408935546875
2025-09-22,860.0,Decrement,125.25531914893617,38.400000000000006,-421.58208,-502.4736,RCEAST,787439.0,0.0237,964.0,DA,-13547.5322265625
2025-09-22,860.0,Decrement,125.25531914893617,38.400000000000006,-421.58208,-502.4736,RCEAST,330043.0,-0.0222,333184.0,DA,-1092.29052734375
2025-09-22,860.0,Increment,296.6,85.2,1851.71712,1342.0126,RCEAST,324776.0,-0.0162,503306.0,DA,-14.627099990844728
2025-09-22,860.0,Increment,296.6,85.2,1851.71712,1342.0126,RCEAST,816053.0,-0.03248,1223548.0,DA,-1283.123046875
2025-09-22,860.0,Decrement,125.25531914893617,38.400000000000006,-421.58208,-502.4736,RCEAST,720091.0,-0.02378,1224350.0,DA,-1026.428955078125
2025-09-28,1598.0,Increment,263.9,23.200000000000003,938.4736,807.13744,WAUE.OLVR.OLVR,799168.0,-0.02271,533258.0,DA,-8167.06298828125
2025-09-28,1598.0,Increment,263.9,23.200000000000003,938.4736,807.13744,WAUE.OLVR.OLVR,567722.0,-0.14926,1223900.0,DA,-5545.26318359375
2025-11-04,962.0,Decrement,357.614837429978,42.4,-92.05332000000008,-112.00531999999995,WAUE_MMPA,700274.0,0.0454,235.0,DA,-3743.162353515625
2025-11-04,896.0,Decrement,559.0689558660283,121.7,683.46882,288.36985,WAUE.BEPM.PW1,392690.0,-0.0109,192649.0,DA,-117.04080200195312
2025-11-04,896.0,Decrement,559.0689558660283,121.7,683.46882,288.36985,WAUE.BEPM.PW1,774837.0,-0.04839,1223672.0,DA,-1034.3040771484375
2025-11-04,962.0,Decrement,357.614837429978,42.4,-92.05332000000008,-112.00531999999995,WAUE_MMPA,625242.0,0.0107,1251519.0,DA,-6988.1005859375
2025-11-04,896.0,Decrement,559.0689558660283,121.7,683.46882,288.36985,WAUE.BEPM.PW1,821909.0,0.08828,1691466.0,DA,-572.65478515625
2025-11-05,186.0,Decrement,171.0,31.5,-55.6668,316.28745000000004,FRONTIER,787439.0,-0.0206,964.0,DA,-28964.36328125
2025-11-05,186.0,Decrement,171.0,31.5,-55.6668,316.28745000000004,FRONTIER,804350.0,-0.02094,950419.0,DA,-20663.416015625
2025-11-05,186.0,Decrement,171.0,31.5,-55.6668,316.28745000000004,FRONTIER,829437.0,-0.025,1227336.0,DA,-7869.92919921875
2025-11-05,186.0,Increment,54.0,9.0,-4792.939199999999,6.347700000000001,FRONTIER,750724.0,-0.04534,1508892.0,DA,-6809.99365234375
2025-12-09,1134.0,Increment,359.75,107.6,-202.6449,205.89432,NPPD.ETNA.ASSET2,700274.0,0.0539,235.0,DA,-3743.162353515625
2025-12-09,1134.0,Increment,359.75,107.6,-202.6449,205.89432,NPPD.ETNA.ASSET2,341825.0,-0.0593,420.0,DA,-12976.4150390625
2026-02-09,1649.0,Increment,177.15,58.8,710.6295600000001,155.29080000000005,SPS.GSEC.ELK3,830533.0,-0.0178,932.0,DA,-14318.0634765625
2026-02-09,1649.0,Increment,177.15,58.8,710.6295600000001,155.29080000000005,SPS.GSEC.ELK3,939.0,-0.02928,960.0,DA,-1863.3846435546875
2026-02-09,1649.0,Increment,177.15,58.8,710.6295600000001,155.29080000000005,SPS.GSEC.ELK3,529618.0,-0.03674,1064.0,DA,-21612.478515625
2026-02-20,1267.0,Decrement,68.154,30.200000000000003,40.35004000000004,-1.1068999999999676,SECI.KCPS.SPEARVILLE3,792642.0,-0.03201,415.0,DA,-2842.998291015625
2026-02-20,1267.0,Decrement,68.154,30.200000000000003,40.35004000000004,-1.1068999999999676,SECI.KCPS.SPEARVILLE3,497278.0,-0.0467,61909.0,DA,-2358.89208984375
2021-06-02,705.0,Decrement,30.05,1.8,-10.062180000000003,-3.4605,SPS.SUNE_SPS1,365994.0,-0.0204,306.0,DA,-1551.0987548828125
2021-06-02,705.0,Decrement,30.05,1.8,-10.062180000000003,-3.4605,SPS.SUNE_SPS1,568150.0,-0.0251,1223624.0,DA,-1299.28662109375
2021-07-03,945.0,Decrement,267.75,243.9,4352.8300500000005,4794.29792,WAUE.NWPS.AB2,340970.0,-0.0121,81686.0,DA,-23922.83984375
2021-07-28,296.0,Increment,134.5,134.8,-5735.50452,-5661.616889999999,KMEA_EMP1_OTTA6,168307.0,-0.0248,327402.0,DA,-2402.1318359375
2021-08-02,1038.0,Decrement,171.06,80.0,4844.5904,4433.53952,WFEC_PEOP_LOAD,142248.0,-0.0115,186.0,DA,-16594.96875
2021-08-02,1038.0,Increment,123.88,6.0,-809.35512,-854.18892,WFEC_PEOP_LOAD,286893.0,-0.0621,924.0,DA,-4217.10791015625
2021-08-02,1038.0,Increment,123.88,6.0,-809.35512,-854.18892,WFEC_PEOP_LOAD,568013.0,0.04039,1223798.0,DA,-137.06260681152344
2021-08-31,365.0,Increment,89.4,22.5,-99.02034,135.58288,MKECSHOOTSTAR,281258.0,-0.0179,572.0,DA,-277232.90625
2021-08-31,365.0,Increment,89.4,22.5,-99.02034,135.58288,MKECSHOOTSTAR,567870.0,-0.02398,1224244.0,DA,-1909.115966796875
2021-09-14,1251.0,Decrement,22.5,9.0,117.0369,-34.29450000000001,KCPL.VOLT.0009,279306.0,-0.02864,274585.0,DA,-36118.328125
2021-09-14,1251.0,Decrement,22.5,9.0,117.0369,-34.29450000000001,KCPL.VOLT.0009,567621.0,-0.04637,1224194.0,DA,-2352.490478515625
2021-10-05,972.0,Decrement,89.31,14.4,121.65504,32.3848,WAUE_UGPM_COSUPP,568272.0,0.02953,1223567.0,DA,-1956.2576904296875
2021-10-05,972.0,Decrement,89.31,14.4,121.65504,32.3848,WAUE_UGPM_COSUPP,566474.0,-0.02657,1223742.0,DA,-77219.2109375
2021-12-12,875.0,Increment,425.75,368.0,1290.92512,3867.68512,WAUE.BEPM.GGS1,857.0,0.05002,1087.0,DA,-26490.818359375
2021-12-24,560.0,Increment,437.61,337.90000000000003,4819.72751,-32.070540000000115,OPPD_NC_HST,449959.0,0.0196,7.0,DA,-1119.53515625
2021-12-24,560.0,Increment,437.61,337.90000000000003,4819.72751,-32.070540000000115,OPPD_NC_HST,582.0,-0.02642,802.0,DA,-42615.015625
2022-03-03,214.0,Increment,95.0,9.0,90.0999,43.7985,INDNSUB_J_1,441244.0,-0.03086,939303.0,DA,-4021.049560546875
2022-03-03,214.0,Increment,95.0,9.0,90.0999,43.7985,INDNSUB_J_1,566562.0,-0.04939,1223538.0,DA,-1000.4725341796876
2022-05-21,845.0,Decrement,1043.7839721254356,343.8,8375.28104,13643.64136,SPS.ROSVELTWND,415266.0,-0.02438,413.0,DA,-17.181100845336914
2022-05-21,845.0,Decrement,1043.7839721254356,343.8,8375.28104,13643.64136,SPS.ROSVELTWND,566674.0,-0.02142,1224108.0,DA,-96316.5078125
2022-06-29,419.0,Increment,158.875,20.7,-106.116,-7.512510000000002,MPSTWA1UN1,317373.0,0.029,955.0,DA,-145758.796875
2022-06-29,419.0,Increment,158.875,20.7,-106.116,-7.512510000000002,MPSTWA1UN1,390119.0,0.0241,626033.0,DA,-7306.041015625
2022-08-11,647.0,Decrement,160.25,38.8,-299.08692,-463.09616000000005,SPRM_SWCT1,566801.0,-0.06259,1405.0,DA,-5.1493000984191895
2022-08-11,647.0,Decrement,160.25,38.8,-299.08692,-463.09616000000005,SPRM_SWCT1,566676.0,0.04622,1223538.0,DA,-83.08820343017578
2022-08-13,1390.0,Decrement,20.9,3.6,-66.92508,-22.81608,KCPL.VOLT.0088,110.0,0.0225,588.0,DA,-8185.3525390625
2022-08-31,296.0,Decrement,61.0,27.7,-763.16461,-395.61621,KMEA_EMP1_OTTA6,485556.0,-0.03281,954.0,DA,-391.2398986816406
2022-08-31,296.0,Decrement,61.0,27.7,-763.16461,-395.61621,KMEA_EMP1_OTTA6,939.0,0.02531,960.0,DA,-17536.8984375
2022-08-31,296.0,Decrement,61.0,27.7,-763.16461,-395.61621,KMEA_EMP1_OTTA6,508.0,-0.03886,979.0,DA,-7076.38720703125
2022-08-31,296.0,Decrement,61.0,27.7,-763.16461,-395.61621,KMEA_EMP1_OTTA6,441244.0,-0.02619,939303.0,DA,-4021.049560546875
2022-09-26,901.0,Increment,60.1,16.8,-23.156280000000063,98.63724,WAUE.BEPM.WEBSTERCITY,301143.0,-0.0454,1056.0,DA,-71836.390625
2022-09-26,901.0,Increment,60.1,16.8,-23.156280000000063,98.63724,WAUE.BEPM.WEBSTERCITY,489572.0,-0.1522,603360.0,DA,-4827.27490234375
2022-09-26,901.0,Increment,60.1,16.8,-23.156280000000063,98.63724,WAUE.BEPM.WEBSTERCITY,567264.0,-0.02522,1223883.0,DA,-533.2894897460938
2022-10-01,897.0,Increment,133.853,46.1,-230.31573,580.9784300000001,WAUE.BEPM.SMS1,279306.0,-0.04415,274585.0,DA,-169651.875
2022-12-04,1289.0,Decrement,54.0,18.0,-15.337799999999971,152.81235,OKGE.VOLT.0036,538581.0,-0.02407,257.0,DA,-113.66840362548828
2022-12-04,1289.0,Decrement,54.0,18.0,-15.337799999999971,152.81235,OKGE.VOLT.0036,567437.0,0.02217,1224211.0,DA,-20821.353515625
2023-01-21,145.0,Increment,453.0,99.6,1143.06003,926.67546,EDE_OZD_7,554329.0,-0.02932,168934.0,DA,-21.793699264526367
2023-01-21,145.0,Increment,453.0,99.6,1143.06003,926.67546,EDE_OZD_7,567385.0,0.02331,1223480.0,DA,-654.0534057617188
2023-01-21,145.0,Increment,453.0,99.6,1143.06003,926.67546,EDE_OZD_7,567656.0,0.05099,1224167.0,DA,-153.94200134277344
2023-04-01,1038.0,Increment,36.0,21.6,-549.47664,-621.2577600000001,WFEC_PEOP_LOAD,508.0,-0.03281,979.0,DA,-2618.827392578125
2023-04-30,717.0,Increment,72.21258408071749,51.2,924.98816,880.24608,SPS.WTAMWIND,529621.0,-0.03699,982.0,DA,-861.7781372070312
2023-04-30,717.0,Increment,72.21258408071749,51.2,924.98816,880.24608,SPS.WTAMWIND,544727.0,-0.31124,93430.0,DA,-55.34819793701172
2023-04-30,717.0,Increment,72.21258408071749,51.2,924.98816,880.24608,SPS.WTAMWIND,569091.0,-0.02051,1224471.0,DA,-1172.9794921875
2023-05-01,1349.0,Decrement,354.8,292.0,226.6622399999998,369.0708800000001,OKGE.VOLT.0071,341825.0,0.0541,420.0,DA,-34442.83203125
2023-05-01,1349.0,Decrement,354.8,292.0,226.6622399999998,369.0708800000001,OKGE.VOLT.0071,527415.0,-0.02567,211274.0,DA,-2445.11669921875
2023-05-01,1349.0,Decrement,354.8,292.0,226.6622399999998,369.0708800000001,OKGE.VOLT.0071,568527.0,-0.02072,1223525.0,DA,-1130.3070068359375
2023-05-01,1349.0,Decrement,354.8,292.0,226.6622399999998,369.0708800000001,OKGE.VOLT.0071,566379.0,-0.02633,1224055.0,DA,-27562.890625
2023-06-30,1405.0,Increment,141.75,3.8,-23.71206,2.3852800000000007,OKGE.VOLT.0129,289280.0,0.02556,675.0,DA,-5989.95166015625
2023-06-30,1405.0,Decrement,46.8,47.2,-1089.05445,91.68068999999998,OKGE.VOLT.0129,500744.0,-0.03201,383280.0,DA,-8003.6064453125
2023-06-30,1405.0,Increment,141.75,3.8,-23.71206,2.3852800000000007,OKGE.VOLT.0129,584446.0,-0.03993,1223712.0,DA,-752.293212890625
2023-11-30,899.0,Decrement,134.4,115.3,10124.66811,10785.17991,WAUE.BEPM.STANTHONYWH,470870.0,0.0151,728.0,DA,-175203.265625
2023-11-30,899.0,Decrement,134.4,115.3,10124.66811,10785.17991,WAUE.BEPM.STANTHONYWH,624984.0,-0.07897,46214.0,DA,-2607.711669921875
2023-11-30,899.0,Decrement,134.4,115.3,10124.66811,10785.17991,WAUE.BEPM.STANTHONYWH,625242.0,0.0122,1251519.0,DA,-2776.269775390625
2024-01-18,1420.0,Decrement,117.93,18.0,-195.28378,70.60697,OKGE.VOLT.0138,585779.0,0.02379,1224345.0,DA,-1832.7440185546875
2024-02-01,723.0,Decrement,196.15,13.2,-87.79671999999998,-7.848719999999997,TPW_PETERSBURG,341825.0,-0.0603,420.0,DA,-3655.9951171875
2024-02-01,723.0,Increment,245.542,60.8,885.45984,114.5824,TPW_PETERSBURG,1177.0,-0.02263,940.0,DA,-867.9447021484375
2024-02-01,723.0,Increment,245.542,60.8,885.45984,114.5824,TPW_PETERSBURG,610488.0,0.03943,1224027.0,DA,-421.2705993652344
2024-02-05,989.0,Increment,38.5,24.0,-1712.24268,-1377.40956,PSGO_MDUM_LEWIS2,598547.0,0.02,758.0,DA,-1965.932373046875
2024-02-21,1261.0,Decrement,614.75,316.3,1748.84663,278.34434,OKGE.VOLT.0031,648886.0,-0.0104,109741.0,DA,-83578.28125
2024-02-21,1261.0,Decrement,614.75,316.3,1748.84663,278.34434,OKGE.VOLT.0031,609029.0,-0.04169,1164202.0,DA,-163.09719848632812
2024-03-11,1404.0,Increment,473.9780761354372,30.9,-141.36843000000005,-410.57767,OKGE.VOLT.0128,537061.0,0.0185,705.0,DA,-10573.794921875
2024-03-11,1404.0,Increment,473.9780761354372,30.9,-141.36843000000005,-410.57767,OKGE.VOLT.0128,362882.0,0.04235,167001.0,DA,-201.25070190429688
2024-05-09,745.0,Increment,339.75,4.8,30.447,0.0826799999999997,WFEC_MOORELAND_PLANT,297585.0,-0.0659,4805.0,DA,-9927.099609375
2024-10-23,728.0,Decrement,158.0807476437573,37.2,-128.83583999999996,-84.37044,WFEC_ANA_COMB_CYC_5,145377.0,0.0853,477.0,DA,-82934.1328125
2024-10-23,728.0,Decrement,158.0807476437573,37.2,-128.83583999999996,-84.37044,WFEC_ANA_COMB_CYC_5,85.0,-0.0661,905.0,DA,-2845.12841796875
2024-10-23,728.0,Decrement,158.0807476437573,37.2,-128.83583999999996,-84.37044,WFEC_ANA_COMB_CYC_5,567251.0,-0.04584,1223650.0,DA,-1.6466000080108645
2024-10-23,728.0,Decrement,158.0807476437573,37.2,-128.83583999999996,-84.37044,WFEC_ANA_COMB_CYC_5,720091.0,0.02159,1224350.0,DA,-4712.5810546875
2024-10-23,728.0,Decrement,158.0807476437573,37.2,-128.83583999999996,-84.37044,WFEC_ANA_COMB_CYC_5,609027.0,-0.02444,1225043.0,DA,-624.517822265625
2024-11-13,551.0,Increment,681.5,107.3,2393.72355,1113.85369,OMPA_WIND_FARM,532869.0,0.0199,974.0,DA,-1153.4822998046875
2024-11-13,551.0,Increment,681.5,107.3,2393.72355,1113.85369,OMPA_WIND_FARM,567407.0,0.0262,1223719.0,DA,-1900.550048828125
2024-12-08,475.0,Decrement,67.3,16.4,233.12808,-54.7544,NPPD_LAREDO,720091.0,-0.02161,1224350.0,DA,-4712.5810546875
2024-12-08,475.0,Decrement,67.3,16.4,233.12808,-54.7544,NPPD_LAREDO,741195.0,-0.0417,1226323.0,DA,-1058.0836181640625
2024-12-08,475.0,Decrement,67.3,16.4,233.12808,-54.7544,NPPD_LAREDO,717218.0,-0.03743,1557557.0,DA,-571.2822265625
2025-01-29,245.0,Decrement,146.33,23.5,-124.85221,-132.59875,KCPLHAWTHORNUNHAW5,278344.0,0.04753,158.0,DA,-1155.349853515625
2025-01-29,245.0,Decrement,146.33,23.5,-124.85221,-132.59875,KCPLHAWTHORNUNHAW5,538320.0,0.0367,955.0,DA,-159304.40625
2025-01-29,245.0,Increment,149.93,9.5,152.22711,161.24605,KCPLHAWTHORNUNHAW5,538320.0,0.0367,955.0,DA,-159304.40625
2025-01-29,245.0,Increment,149.93,9.5,152.22711,161.24605,KCPLHAWTHORNUNHAW5,291794.0,0.02098,606647.0,DA,-43205.7109375
2025-02-17,1407.0,Increment,132.55,73.60000000000002,1024.79968,927.06944,SECI.PRAT.PRAT5,347907.0,0.0333,182.0,DA,-4170.74365234375
2025-02-17,1407.0,Increment,132.55,73.60000000000002,1024.79968,927.06944,SECI.PRAT.PRAT5,727352.0,-0.02945,306.0,DA,-347.7616882324219
2025-02-17,1407.0,Increment,132.55,73.60000000000002,1024.79968,927.06944,SECI.PRAT.PRAT5,740917.0,0.10315,343520.0,DA,-575.0526733398438
2025-03-08,1039.0,Increment,117.0,23.6,102.18445999999996,-176.62535,CSWS.AECC.DRIFTSAND,341825.0,0.0449,420.0,DA,-3414.609619140625
2025-05-16,1625.0,Decrement,421.95,136.1,-4941.58614,-1487.43889,CSWS.VOLT.0246,752790.0,0.0245,61978.0,DA,-513.6480102539064
2021-06-02,705.0,Decrement,30.05,1.8,-10.062180000000003,-3.4605,SPS.SUNE_SPS1,308528.0,-0.0188,1062.0,RT,-2611.38818359375
2021-07-03,945.0,Decrement,267.75,243.9,4352.8300500000005,4794.29792,WAUE.NWPS.AB2,331364.0,0.0248,701981.0,RT,-14650.5009765625
2021-07-21,1261.0,Decrement,65.55,25.2,-303.63072000000005,-25.480799999999995,OKGE.VOLT.0031,357077.0,-0.045,96.0,RT,-6438.49267578125
2021-07-21,1261.0,Decrement,65.55,25.2,-303.63072000000005,-25.480799999999995,OKGE.VOLT.0031,305574.0,-0.0198,368276.0,RT,-6077.849609375
2021-08-02,1038.0,Decrement,171.06,80.0,4844.5904,4433.53952,WFEC_PEOP_LOAD,357077.0,0.0279,96.0,RT,-6438.49267578125
2021-08-02,1038.0,Increment,123.88,6.0,-809.35512,-854.18892,WFEC_PEOP_LOAD,366219.0,0.0123,206.0,RT,-48222.76171875
2021-08-02,1038.0,Decrement,171.06,80.0,4844.5904,4433.53952,WFEC_PEOP_LOAD,325085.0,0.0134,1030.0,RT,-6888.71875
2021-08-02,1038.0,Increment,123.88,6.0,-809.35512,-854.18892,WFEC_PEOP_LOAD,322231.0,0.0117,138767.0,RT,-13267.6533203125
2021-08-31,365.0,Increment,89.4,22.5,-99.02034,135.58288,MKECSHOOTSTAR,293341.0,-0.1089,192.0,RT,-11055.6572265625
2021-08-31,365.0,Increment,89.4,22.5,-99.02034,135.58288,MKECSHOOTSTAR,277792.0,-0.0152,612.0,RT,-6875.884765625
2021-08-31,365.0,Increment,89.4,22.5,-99.02034,135.58288,MKECSHOOTSTAR,343347.0,0.0726,705.0,RT,-28891.3125
2021-08-31,365.0,Increment,89.4,22.5,-99.02034,135.58288,MKECSHOOTSTAR,355124.0,-0.02151,1015.0,RT,-4.860799789428711
2021-09-14,1251.0,Decrement,22.5,9.0,117.0369,-34.29450000000001,KCPL.VOLT.0009,347343.0,-0.1256,420.0,RT,-22561.962890625
2021-10-05,972.0,Decrement,89.31,14.4,121.65504,32.3848,WAUE_UGPM_COSUPP,366219.0,-0.0172,206.0,RT,-51080.68359375
2021-10-05,972.0,Decrement,89.31,14.4,121.65504,32.3848,WAUE_UGPM_COSUPP,288607.0,0.026,244409.0,RT,-1894.70703125
2021-10-05,972.0,Decrement,89.31,14.4,121.65504,32.3848,WAUE_UGPM_COSUPP,312147.0,0.0566,268522.0,RT,-10526.2939453125
2021-10-05,972.0,Decrement,89.31,14.4,121.65504,32.3848,WAUE_UGPM_COSUPP,299011.0,-0.03981,624242.0,RT,-2587.5966796875
2021-12-12,875.0,Increment,425.75,368.0,1290.92512,3867.68512,WAUE.BEPM.GGS1,425962.0,-0.0445,75.0,RT,-6439.4814453125
2021-12-24,560.0,Increment,437.61,337.90000000000003,4819.72751,-32.070540000000115,OPPD_NC_HST,371080.0,0.0141,738431.0,RT,-27875.369140625
2022-03-03,214.0,Increment,95.0,9.0,90.0999,43.7985,INDNSUB_J_1,9325.0,-0.0102,1090.0,RT,-48556.7265625
2022-03-03,214.0,Increment,95.0,9.0,90.0999,43.7985,INDNSUB_J_1,358547.0,0.0117,515936.0,RT,-158837.484375
2022-05-21,845.0,Decrement,1043.7839721254356,343.8,8375.28104,13643.64136,SPS.ROSVELTWND,296493.0,-0.06694,116151.0,RT,-3244.88330078125
2022-08-11,647.0,Decrement,160.25,38.8,-299.08692,-463.09616000000005,SPRM_SWCT1,332809.0,0.0392,126066.0,RT,-277539.34375
2022-08-13,1390.0,Decrement,20.9,3.6,-66.92508,-22.81608,KCPL.VOLT.0088,493614.0,-0.03735,199.0,RT,-5050.02294921875
2022-09-26,901.0,Increment,60.1,16.8,-23.156280000000063,98.63724,WAUE.BEPM.WEBSTERCITY,286810.0,0.1143,540.0,RT,-32964.81640625
2022-09-26,901.0,Increment,60.1,16.8,-23.156280000000063,98.63724,WAUE.BEPM.WEBSTERCITY,466017.0,-0.04994,763.0,RT,-63.94049835205078
2022-09-26,901.0,Increment,60.1,16.8,-23.156280000000063,98.63724,WAUE.BEPM.WEBSTERCITY,307990.0,-0.0376,977.0,RT,-63400.40234375
2022-09-26,901.0,Increment,60.1,16.8,-23.156280000000063,98.63724,WAUE.BEPM.WEBSTERCITY,443649.0,-0.0303,944461.0,RT,-24364.349609375
2022-10-01,897.0,Increment,133.853,46.1,-230.31573,580.9784300000001,WAUE.BEPM.SMS1,287444.0,0.0105,281.0,RT,-7440.81201171875
2022-12-04,1289.0,Decrement,54.0,18.0,-15.337799999999971,152.81235,OKGE.VOLT.0036,401924.0,-0.03053,383.0,RT,-6341.947265625
2022-12-04,1289.0,Decrement,54.0,18.0,-15.337799999999971,152.81235,OKGE.VOLT.0036,301044.0,0.0285,880.0,RT,-3886.154541015625
2022-12-04,1289.0,Decrement,54.0,18.0,-15.337799999999971,152.81235,OKGE.VOLT.0036,531129.0,-0.0132,1129297.0,RT,-37938.51171875
2023-04-01,1038.0,Decrement,126.15,36.0,-397.79352,-321.696,WFEC_PEOP_LOAD,305665.0,-0.017,748.0,RT,-37853.80859375
2023-04-30,717.0,Increment,72.21258408071749,51.2,924.98816,880.24608,SPS.WTAMWIND,537138.0,-0.0114,519.0,RT,-21443.73828125
2023-04-30,717.0,Increment,72.21258408071749,51.2,924.98816,880.24608,SPS.WTAMWIND,540038.0,-0.0552,778.0,RT,-6650.41259765625
2023-04-30,717.0,Increment,72.21258408071749,51.2,924.98816,880.24608,SPS.WTAMWIND,305316.0,-0.0425,779.0,RT,-5194.4208984375
2023-04-30,717.0,Decrement,564.4224159192825,69.2,-1652.40906,-1330.94459,SPS.WTAMWIND,293655.0,-0.03342,610309.0,RT,-5636.54541015625
2023-04-30,717.0,Decrement,564.4224159192825,69.2,-1652.40906,-1330.94459,SPS.WTAMWIND,485416.0,-0.0162,821881.0,RT,-18829.6796875
2023-04-30,717.0,Decrement,564.4224159192825,69.2,-1652.40906,-1330.94459,SPS.WTAMWIND,587667.0,-0.0137,1227154.0,RT,-3094.729736328125
2023-05-01,1349.0,Decrement,354.8,292.0,226.6622399999998,369.0708800000001,OKGE.VOLT.0071,571526.0,0.0153,964.0,RT,-23319.78125
2023-06-30,1405.0,Decrement,46.8,47.2,-1089.05445,91.68068999999998,OKGE.VOLT.0129,297163.0,-0.0492,4805.0,RT,-69709.765625
2023-06-30,1405.0,Decrement,46.8,47.2,-1089.05445,91.68068999999998,OKGE.VOLT.0129,572969.0,-0.08444,244409.0,RT,-431.1521911621094
2023-06-30,1405.0,Increment,141.75,3.8,-23.71206,2.3852800000000007,OKGE.VOLT.0129,479467.0,0.02083,987851.0,RT,-6813.91357421875
2023-11-30,899.0,Decrement,134.4,115.3,10124.66811,10785.17991,WAUE.BEPM.STANTHONYWH,573499.0,0.0154,356.0,RT,-4517.53076171875
2023-11-30,899.0,Decrement,134.4,115.3,10124.66811,10785.17991,WAUE.BEPM.STANTHONYWH,324075.0,-0.0216,938.0,RT,-1275.0338134765625
2023-11-30,899.0,Decrement,134.4,115.3,10124.66811,10785.17991,WAUE.BEPM.STANTHONYWH,628042.0,0.0297,1270935.0,RT,-3772.247802734375
2024-01-11,1491.0,Decrement,266.5,45.6,-433.5702,-12.34256999999999,OPPD.PLVIEW,586029.0,0.02986,508.0,RT,-1799.4549560546875
2024-01-18,1420.0,Decrement,117.93,18.0,-195.28378,70.60697,OKGE.VOLT.0138,460191.0,-0.0217,847.0,RT,-1072.6650390625
2024-02-01,723.0,Decrement,196.15,13.2,-87.79671999999998,-7.848719999999997,TPW_PETERSBURG,530886.0,-0.0159,7.0,RT,-99540.3203125
2024-02-01,723.0,Increment,245.542,60.8,885.45984,114.5824,TPW_PETERSBURG,579948.0,-0.04674,288.0,RT,-7706.13525390625
2024-02-01,723.0,Decrement,196.15,13.2,-87.79671999999998,-7.848719999999997,TPW_PETERSBURG,550088.0,0.0547,540.0,RT,-51468.265625
