dt,constraint_family_num,dam,rtm
2023-09-18,68419,-47.7504,0.0
2023-09-18,109741,-93.42750000000001,-2014.5751999999998
2023-09-18,126066,-355.7035,0.0
2023-09-18,158315,-345.92740000000003,0.0
2023-09-18,199867,-168.8615,-769.8623
2023-09-18,214773,-1089.2429,0.0
2023-09-18,236111,0.0,-197.15140000000002
2023-09-18,274585,-0.6112,0.0
2023-09-18,284668,-53.1698,-736.3373999999999
2023-09-18,321546,-243.34980000000002,-1126.7584
2023-09-18,449908,-27.965,0.0
2023-09-18,481207,0.0,-124.7293
2023-09-18,487014,0.0,-2.5566
2023-09-18,521711,-1.613,0.0
2023-09-18,534222,0.0,-1006.037
2023-09-18,594682,-68.2921,-2597.9374
2023-09-18,607753,-91.98070000000001,0.0
2023-09-18,704807,0.0,-1690.6854
2023-09-18,718883,-19.6418,0.0
2023-09-18,737265,-105.39150000000001,0.0
2023-09-18,884590,-1457.2149,0.0
2023-09-18,915864,-1.4153,0.0
2023-09-18,1043708,-532.9027,0.0
2023-09-18,1223613,-51.6638,0.0
2023-09-18,1223882,-115.6518,0.0
2023-09-18,1223931,-12.217500000000001,0.0
2023-09-18,1224229,-3.2312000000000003,0.0
2023-09-18,1224308,-24.0337,0.0
2023-09-18,1224408,-20.5329,0.0
2023-09-18,1271874,0.0,-92.1211
2023-09-18,1296569,0.0,-9863.5504
2023-09-18,1349012,-561.8422,0.0
2023-09-19,28,-131.0371,0.0
2023-09-19,134,0.0,-2131.657
2023-09-19,176,0.0,-207.87849999999997
2023-09-19,186,-39.9244,0.0
2023-09-19,192,0.0,-103.5036
2023-09-19,224,0.0,-1097.7633
2023-09-19,236,-20.0755,-45.576499999999996
2023-09-19,268,-51.1328,-423.84749999999997
2023-09-19,288,-78.6857,0.0
2023-09-19,299,-2240.2156,-194.25539999999998
2023-09-19,409,-9.9879,0.0
2023-09-19,426,-274.5345,0.0
2023-09-19,454,-211.5225,0.0
2023-09-19,474,-7.74,0.0
2023-09-19,477,-50.8103,0.0
2023-09-19,593,-2040.6984,-353.6348
2023-09-19,722,-7.065100000000001,0.0
2023-09-19,784,-92.7059,0.0
2023-09-19,785,-39.6696,0.0
2023-09-19,802,-28.599800000000002,0.0
2023-09-19,845,-1.1846,0.0
2023-09-19,851,0.0,-10.9682
2023-09-19,883,-33.8543,0.0
2023-09-19,884,-45.976,0.0
2023-09-19,902,0.0,-134.8565
2023-09-19,904,-52.0933,0.0
2023-09-19,955,-358.2265,0.0
2023-09-19,1031,-437.146,0.0
2023-09-19,1037,-77.6506,-130.6386
2023-09-19,1066,-36.3958,0.0
2023-09-19,1087,0.0,-34.306
2023-09-19,53209,0.0,-246.9559
2023-09-19,109741,-35.2154,0.0
2023-09-19,126066,-129.55419999999998,-96.5316
2023-09-19,158315,-136.2884,0.0
2023-09-19,283171,-2737.2938,0.0
2023-09-19,284668,0.0,-619.5339
2023-09-19,383281,-0.4141,0.0
2023-09-19,418515,0.0,-389.1241
2023-09-19,449908,-111.38730000000001,0.0
2023-09-19,534222,0.0,-990.821
2023-09-19,571996,-445.7605,0.0
2023-09-19,594682,0.0,-1911.4043
2023-09-19,704807,0.0,-1354.5212000000001
2023-09-19,737265,-10.4945,0.0
2023-09-19,884590,-126.56700000000001,0.0
2023-09-19,915864,-148.73000000000002,0.0
2023-09-19,936599,-340.7437,0.0
2023-09-19,956472,-43.8392,0.0
2023-09-19,1043708,-1845.9878,0.0
2023-09-19,1223566,-152.3174,0.0
2023-09-19,1224162,-224.0204,0.0
2023-09-19,1224195,-51.1738,0.0
2023-09-19,1224229,-0.0093,0.0
2023-09-19,1347855,-16.419,0.0
2023-09-19,1349847,0.0,-5.2813
2023-09-20,41,0.0,-39.6557
2023-09-20,134,0.0,-73.4294
2023-09-20,173,-61.3141,0.0
2023-09-20,176,0.0,-252.1084
2023-09-20,183,0.0,-210.4549
2023-09-20,231,-396.53650000000005,0.0
2023-09-20,236,-76.5846,-145.0171
2023-09-20,288,-43.502,-296.3744
2023-09-20,299,-557.5438,-382.9707
2023-09-20,426,-3.0152,0.0
2023-09-20,477,-753.3413,-6.932500000000001
2023-09-20,568,-13.3699,0.0
2023-09-20,593,-590.9854,0.0
2023-09-20,647,-25.7745,0.0
2023-09-20,697,-29.2245,0.0
2023-09-20,722,-12.3748,0.0
2023-09-20,784,-53.8979,0.0
2023-09-20,797,-6.5116,0.0
2023-09-20,802,-7.9074,0.0
2023-09-20,884,-26.922400000000003,-37.096
2023-09-20,937,-31.1997,0.0
2023-09-20,1031,-9.8171,0.0
2023-09-20,1037,-186.9416,-98.595
2023-09-20,28156,-15.5855,0.0
2023-09-20,32710,0.0,-113.39750000000001
2023-09-20,109741,-80.6964,-159.6983
2023-09-20,167423,-732.3597,-151.2273
2023-09-20,191021,-169.575,-2811.0568
2023-09-20,199867,-199.8263,0.0
2023-09-20,240712,0.0,-64.1201
2023-09-20,283171,0.0,-56.0917
2023-09-20,449908,-20.4058,0.0
2023-09-20,476719,0.0,-31.1533
2023-09-20,534222,0.0,-1246.1069
2023-09-20,571996,-79.7646,0.0
2023-09-20,594682,-267.9357,-2441.5370000000003
2023-09-20,662066,-19.619999999999997,0.0
2023-09-20,704807,0.0,-430.5826
2023-09-20,884590,-552.8283,0.0
2023-09-20,904470,0.0,-11.0403
2023-09-20,915864,-21.5369,0.0
2023-09-20,1198573,-308.9654,0.0
2023-09-20,1223882,-26.5611,0.0
2023-09-20,1224229,-5.8979,0.0
2023-09-20,1224237,-24.0895,0.0
2023-09-20,1224408,-57.5168,0.0
2023-09-20,1286967,-6.3106,0.0
2023-09-20,1350174,-43.9689,0.0
2023-09-20,1350175,-0.7324,0.0
2023-09-21,7,-173.2274,0.0
2023-09-21,24,-65.6675,0.0
2023-09-21,41,-206.94,0.0
2023-09-21,133,0.0,-57.6617
2023-09-21,173,-603.0278,0.0
2023-09-21,176,-118.60249999999999,-1383.5
2023-09-21,183,0.0,-551.1032
2023-09-21,231,-754.0155,0.0
2023-09-21,236,-69.5481,-345.5063
2023-09-21,268,-2.288,0.0
2023-09-21,288,-53.774100000000004,-539.5113
2023-09-21,454,-97.9639,0.0
2023-09-21,474,-371.5683,0.0
2023-09-21,477,-545.731,0.0
2023-09-21,519,-237.9212,0.0
2023-09-21,593,-447.8512,-3288.5911
2023-09-21,697,-85.0066,0.0
2023-09-21,779,-15.779,0.0
2023-09-21,784,-211.983,0.0
2023-09-21,797,-219.7868,0.0
2023-09-21,802,-19.0564,0.0
2023-09-21,900,0.0,-3.6234
2023-09-21,937,-521.8553,0.0
2023-09-21,955,-28.4159,0.0
2023-09-21,1016,-183.8592,-2098.9056
2023-09-21,1031,-135.0331,0.0
2023-09-21,1037,-721.2259,-78.8743
2023-09-21,1087,-77.2534,-87.4932
2023-09-21,1090,-321.5628,-10.4632
2023-09-21,28156,-18.5117,0.0
2023-09-21,84693,-2.5529,0.0
2023-09-21,109741,-120.3904,-4715.5986
2023-09-21,126066,-19.8448,0.0
2023-09-21,154817,0.0,-3.7704
2023-09-21,158898,-20.7472,0.0
2023-09-21,167423,-1240.5212000000001,0.0
2023-09-21,214773,0.0,-52.1817
2023-09-21,283171,-14.7085,-1255.1388
2023-09-21,284668,-63.2927,-171.3633
2023-09-21,315556,0.0,-124.4166
2023-09-21,321546,-0.9396,0.0
2023-09-21,418515,0.0,-953.5541000000001
2023-09-21,430407,-1.9324,0.0
2023-09-21,449908,-189.6194,0.0
2023-09-21,534222,0.0,-1046.0845
2023-09-21,571996,-131.7278,0.0
2023-09-21,594682,0.0,-5.2001
2023-09-21,704807,0.0,-810.9843999999999
2023-09-21,884590,-132.8426,0.0
2023-09-21,915864,-8.2865,0.0
2023-09-21,1144504,0.0,-393.9828
2023-09-21,1198573,-30.4261,0.0
2023-09-21,1223882,-27.997,0.0
2023-09-21,1224162,-576.4953,0.0
2023-09-21,1224229,-3.5877999999999997,0.0
2023-09-21,1224308,-52.826800000000006,0.0
2023-09-21,1284717,0.0,-111.6714
2023-09-21,1301775,-122.04400000000001,-1929.1994
2023-09-21,1349847,0.0,-574.2198
2023-09-21,1350761,-1199.0827,0.0
2023-09-22,176,0.0,-1137.3062
2023-09-22,224,0.0,-985.8467
2023-09-22,236,-123.4351,-76.6191
2023-09-22,288,-3.6456,0.0
2023-09-22,454,-5.6885,0.0
2023-09-22,519,-3.0012,0.0
2023-09-22,537,-151.3099,0.0
2023-09-22,722,-4.4782,0.0
2023-09-22,779,-46.0616,-539.2593
2023-09-22,797,-1528.8759,0.0
2023-09-22,845,-49.3395,0.0
2023-09-22,884,-625.4618,-53.9942
2023-09-22,937,-1313.3322,-83.4504
2023-09-22,1031,-102.1765,0.0
2023-09-22,1037,-571.7686,-218.56019999999998
2023-09-22,4674,0.0,-643.7839
2023-09-22,4805,-146.4925,0.0
2023-09-22,28156,-52.626000000000005,0.0
2023-09-22,84693,-70.4611,0.0
2023-09-22,109741,-417.6585,0.0
2023-09-22,126066,-1.888,0.0
2023-09-22,133841,-7.9836,0.0
2023-09-22,158898,-7.2046,0.0
2023-09-22,167423,-2871.8016000000002,0.0
2023-09-22,191021,-17.8304,-2664.9969
2023-09-22,236111,-81.5115,0.0
2023-09-22,283171,-298.284,-381.6075
2023-09-22,315556,0.0,-2.2692
2023-09-22,383281,0.0,-661.9639999999999
2023-09-22,418515,0.0,-17.3125
2023-09-22,449908,-9.3896,0.0
2023-09-22,534222,-4406.5658,-116.084
2023-09-22,571996,-32.5896,0.0
2023-09-22,704807,0.0,-88.81739999999999
2023-09-22,737265,-60.3569,0.0
2023-09-22,915864,-67.8345,0.0
2023-09-22,1223882,-38.6383,0.0
2023-09-22,1224162,-3079.6373,0.0
2023-09-22,1224229,-36.2781,0.0
2023-09-22,1224308,-233.4922,0.0
2023-09-22,1224376,-1012.2673,0.0
2023-09-22,1224427,-211.3186,0.0
2023-09-22,1301775,0.0,-2.4301
2023-09-22,1349847,0.0,-8071.7228
2023-09-23,7,0.0,-1211.882
2023-09-23,183,-483.66610000000003,-89.8289
2023-09-23,236,-150.5298,-244.22430000000003
2023-09-23,268,-0.1361,-2.8689
2023-09-23,281,-91.0404,0.0
2023-09-23,288,-18.8645,0.0
2023-09-23,593,-4184.066,-113.8148
2023-09-23,722,-0.0098,0.0
2023-09-23,779,0.0,-76.8917
2023-09-23,797,-7.4571,0.0
2023-09-23,884,-103.883,0.0
2023-09-23,902,-0.621,0.0
2023-09-23,904,-13.89,0.0
2023-09-23,937,-128.1814,-560.254
2023-09-23,1031,-124.3509,0.0
2023-09-23,1037,0.0,-154.6427
2023-09-23,1082,0.0,-4.2925
2023-09-23,4805,-256.5465,0.0
2023-09-23,126066,-1612.3186,0.0
2023-09-23,236111,-7.5968,0.0
2023-09-23,283171,-260.0437,-33.9429
2023-09-23,315556,0.0,-175.39419999999998
2023-09-23,321546,-818.6642,0.0
2023-09-23,383281,0.0,-0.8708
2023-09-23,449908,-37.0833,0.0
2023-09-23,453414,0.0,-511.3134
2023-09-23,529235,-9.7806,0.0
2023-09-23,571996,-103.6985,0.0
2023-09-23,607753,0.0,-177.67170000000002
2023-09-23,626033,-1.8339,0.0
2023-09-23,737265,-104.8401,0.0
2023-09-23,785093,0.0,-3723.8831
2023-09-23,915864,-86.1215,0.0
2023-09-23,1144504,-355.2038,0.0
2023-09-23,1223882,-33.916199999999996,0.0
2023-09-23,1224162,-569.8045,0.0
2023-09-23,1224229,-39.6475,0.0
2023-09-23,1224308,-13.6639,0.0
2023-09-23,1224376,-1014.5509,0.0
2023-09-23,1224386,-13.572500000000002,0.0
2023-09-23,1224413,-36.6918,0.0
2023-09-23,1224427,-334.001,0.0
2023-09-23,1284717,-92.5411,0.0
2023-09-23,1300614,-35.022099999999995,0.0
2023-09-23,1301775,-20.961100000000002,0.0
2023-09-24,183,-3.0119,-116.9194
2023-09-24,236,-40.8834,-253.75650000000002
2023-09-24,261,0.0,-1107.0433
2023-09-24,281,-25.3198,0.0
2023-09-24,288,-249.5419,0.0
2023-09-24,414,-184.4708,0.0
2023-09-24,537,-37.0304,0.0
2023-09-24,577,-6.7248,0.0
2023-09-24,593,-251.35829999999999,-370.576
2023-09-24,802,-8.4457,0.0
2023-09-24,902,0.0,-13.3629
2023-09-24,1016,-146.6983,-81.8611
2023-09-24,1037,0.0,-74.2125
2023-09-24,283171,-94.5722,0.0
2023-09-24,487014,-359.0976,0.0
2023-09-24,529235,-16.1406,0.0
2023-09-24,571996,-39.768,0.0
2023-09-24,737265,-23.368000000000002,0.0
2023-09-24,1224229,-2.98,0.0
2023-09-24,1224376,-372.8254,0.0
2023-09-24,1224386,-10.2021,0.0
2023-09-24,1300614,-14.0713,0.0
2023-09-24,1349847,-3280.0586,0.0
2023-09-25,146,-15712.0818,-369.1295
2023-09-25,176,-39.9583,0.0
2023-09-25,183,0.0,-88.44800000000001
2023-09-25,236,-76.935,-420.2373
2023-09-25,281,-105.801,0.0
2023-09-25,288,-120.1359,0.0
2023-09-25,299,-50.883399999999995,-1.9661
2023-09-25,474,-73.9791,-274.6354
2023-09-25,629,0.0,-16.514400000000002
2023-09-25,728,-0.233,0.0
2023-09-25,749,0.0,-184.8535
2023-09-25,784,-33.8605,0.0
2023-09-25,802,-3.4793,0.0
2023-09-25,1037,-24.1814,0.0
2023-09-25,158315,-815.806,0.0
2023-09-25,321546,-2140.6081,0.0
2023-09-25,487014,-1695.5627,0.0
2023-09-25,534222,0.0,-427.1091
2023-09-25,607753,-108.9243,-97.4354
2023-09-25,737265,-12.177,0.0
2023-09-25,1144504,-177.4301,-1321.4306
2023-09-25,1223857,-427.9964,0.0
2023-09-25,1224162,-21.0653,0.0
2023-09-25,1224229,-5.618,0.0
2023-09-25,1224386,-1.4802,0.0
2023-09-25,1224427,-14.539100000000001,0.0
2023-09-25,1284717,-73.228,0.0
2023-09-25,1300614,-119.9833,0.0
2023-09-25,1349847,-1279.0019,0.0
2023-09-26,146,-3914.1176,-0.1196
2023-09-26,176,-280.44399999999996,-17.1894
2023-09-26,186,-106.2903,0.0
2023-09-26,236,-72.24719999999999,-284.7119
2023-09-26,281,-178.50560000000002,0.0
2023-09-26,382,-5.4971,0.0
2023-09-26,474,-1350.9234,-497.071
2023-09-26,519,0.0,-276.4745
2023-09-26,537,-44.0132,0.0
2023-09-26,629,0.0,-3.9476
2023-09-26,749,0.0,-616.3967
2023-09-26,779,-12.9117,0.0
2023-09-26,784,-29.7731,0.0
2023-09-26,797,-121.7828,0.0
2023-09-26,802,-27.9902,0.0
2023-09-26,884,-143.3813,0.0
2023-09-26,937,-1134.4677,-32.9186
2023-09-26,1016,-352.7142,-197.9882
2023-09-26,1037,-236.5841,-78.6087
2023-09-26,1066,-5.4001,0.0
2023-09-26,4674,-49.8494,0.0
2023-09-26,28156,-41.0925,0.0
2023-09-26,199867,-107.8916,-225.20880000000002
2023-09-26,236111,-109.4293,0.0
2023-09-26,283171,-655.9703,0.0
2023-09-26,321546,-35.667,0.0
2023-09-26,431764,-75.9185,-2203.7125
2023-09-26,534222,0.0,-31.6107
2023-09-26,607753,-106.30590000000001,0.0
2023-09-26,704807,0.0,-350.611
2023-09-26,737265,-20.5004,0.0
2023-09-26,886932,-36.4306,0.0
2023-09-26,1068907,0.0,-290.56899999999996
2023-09-26,1144504,-679.6541,-172.9486
2023-09-26,1223592,-91.6394,0.0
2023-09-26,1223979,-75.3148,0.0
2023-09-26,1224162,-754.3593,0.0
2023-09-26,1224229,-0.0439,0.0
2023-09-26,1224376,-15.6549,0.0
2023-09-26,1269551,-10.1421,0.0
2023-09-26,1284717,-89.9059,-452.3629
2023-09-26,1300614,-163.5565,0.0
2023-09-26,1353995,0.0,-142.3657
2023-09-27,7,0.0,-202.4632
2023-09-27,49,-8.6481,0.0
2023-09-27,146,-3872.5028,0.0
2023-09-27,176,-25.5682,-466.6495
2023-09-27,186,0.0,-27.8927
2023-09-27,236,-163.6391,-393.1924
2023-09-27,281,-156.3991,-147.8407
2023-09-27,454,-74.6146,0.0
2023-09-27,474,-58.7403,0.0
2023-09-27,537,-590.3339,0.0
2023-09-27,629,0.0,-2.6823
2023-09-27,749,-241.2274,-750.8239
2023-09-27,779,-14.002,-0.8979999999999999
2023-09-27,784,-2.9591000000000003,0.0
2023-09-27,797,-71.2114,0.0
2023-09-27,802,-20.211100000000002,0.0
2023-09-27,884,-53.244,-75.3921
2023-09-27,937,-463.6958,0.0
2023-09-27,965,-7.9026,0.0
2023-09-27,1016,-363.6201,0.0
2023-09-27,1037,-250.5653,-11.3962
2023-09-27,1066,-23.5042,0.0
2023-09-27,4674,0.0,-760.5518
2023-09-27,6299,0.0,-1.8987
2023-09-27,28156,-107.7844,0.0
2023-09-27,40970,-51.9001,0.0
2023-09-27,199867,-99.29679999999999,-909.5018
2023-09-27,236111,-38.5946,0.0
2023-09-27,283171,-347.2605,0.0
2023-09-27,383281,0.0,-23.3853
2023-09-27,431764,-122.7381,-24.9029
2023-09-27,449908,-3.0637,0.0
2023-09-27,607753,-20.728,0.0
2023-09-27,704807,0.0,-50.3788
2023-09-27,886932,-13.7528,0.0
2023-09-27,1144504,-793.7676,-6.4106
2023-09-27,1223882,-38.5203,0.0
2023-09-27,1223979,-220.273,0.0
2023-09-27,1224162,-280.501,0.0
2023-09-27,1224229,-0.0669,0.0
2023-09-27,1224376,-22.4699,0.0
2023-09-27,1284717,-21.3598,-117.47099999999999
2023-09-27,1300614,-54.76649999999999,0.0
2023-09-27,1349847,-1131.0429,-54.712
2023-09-27,1353995,0.0,-160.4502
2023-09-27,1354826,0.0,-329.04830000000004
2023-09-28,7,0.0,-1119.1329
2023-09-28,28,0.0,-12.942400000000001
2023-09-28,49,-141.8064,0.0
2023-09-28,152,-67.7585,-11.1443
2023-09-28,176,-4.2406,0.0
2023-09-28,236,-188.5982,-292.2515
2023-09-28,281,-241.52009999999999,0.0
2023-09-28,288,-495.31800000000004,0.0
2023-09-28,474,-577.2989,0.0
2023-09-28,647,-5.2909,0.0
2023-09-28,784,-35.983,0.0
2023-09-28,785,-12.8164,-27.6468
2023-09-28,797,-4.7445,0.0
2023-09-28,802,-26.800800000000002,0.0
2023-09-28,845,-604.9467,-2.2672
2023-09-28,858,-7435.7687,0.0
2023-09-28,902,0.0,-13.6708
2023-09-28,904,-8.7049,0.0
2023-09-28,965,-24.3908,0.0
2023-09-28,1012,0.0,-362.5448
2023-09-28,1027,-115.41189999999999,0.0
2023-09-28,1031,-144.7984,0.0
2023-09-28,1037,-913.3748,-89.99610000000001
2023-09-28,1056,-173.8843,-1875.3958
2023-09-28,1090,-202.3667,0.0
2023-09-28,20061,0.0,-1025.9512
2023-09-28,28156,-89.288,0.0
2023-09-28,109741,-2585.9827999999998,0.0
2023-09-28,167423,-35.8722,0.0
2023-09-28,283171,-904.8339,0.0
2023-09-28,284668,-288.5485,0.0
2023-09-28,321546,-1365.8899999999999,0.0
2023-09-28,418515,0.0,-986.8408000000001
2023-09-28,431764,-2322.8851,-240.73090000000002
2023-09-28,449908,-34.913199999999996,0.0
2023-09-28,534222,0.0,-311.4127
2023-09-28,607753,-44.4905,0.0
2023-09-28,663233,-21.1802,0.0
2023-09-28,704807,0.0,-2457.6711
2023-09-28,915864,-72.1365,0.0
2023-09-28,931600,0.0,-276.7658
2023-09-28,987851,-16.3236,0.0
2023-09-28,1039619,0.0,-1103.5892999999999
2023-09-28,1068907,0.0,-221.023
2023-09-28,1144504,-820.9745,0.0
2023-09-28,1223882,-53.6059,0.0
2023-09-28,1223905,-260.39,0.0
2023-09-28,1223979,-59.6397,0.0
2023-09-28,1224093,-22.2954,0.0
2023-09-28,1224097,-341.3579,0.0
2023-09-28,1224162,-2770.3051,0.0
2023-09-28,1224229,-2.7094,0.0
2023-09-28,1224376,-63.2556,0.0
2023-09-28,1224408,-24.4053,0.0
2023-09-28,1284717,-295.9855,-51.794200000000004
2023-09-28,1300614,-113.38770000000001,0.0
2023-09-28,1301775,-520.5455000000001,0.0
2023-09-29,49,-370.2275,0.0
2023-09-29,70,0.0,-949.6784
2023-09-29,134,0.0,-116.3758
2023-09-29,152,-64.7047,-49.0543
2023-09-29,236,-274.8664,-100.652
2023-09-29,281,-466.531,-129.6274
2023-09-29,479,-2.8977,0.0
2023-09-29,533,0.0,-45.9417
2023-09-29,647,-11.802700000000002,0.0
2023-09-29,722,-53.720200000000006,0.0
2023-09-29,779,0.0,-421.118
2023-09-29,784,-160.02110000000002,0.0
2023-09-29,785,-331.79040000000003,0.0
2023-09-29,797,-1329.5858,0.0
2023-09-29,802,-17.986,0.0
2023-09-29,858,-831.8953,0.0
2023-09-29,902,0.0,-146.2284
2023-09-29,904,-101.4842,0.0
2023-09-29,1012,0.0,-13.6415
2023-09-29,1031,-311.9155,0.0
2023-09-29,1032,-263.4237,0.0
2023-09-29,1037,-257.86109999999996,-50.69
2023-09-29,1090,-47.2958,-410.1643
2023-09-29,4674,-1853.3754,0.0
2023-09-29,4805,-273.976,0.0
2023-09-29,28156,-1448.2011,0.0
2023-09-29,109741,-2648.3525,0.0
2023-09-29,126066,-552.41,-163.3861
2023-09-29,167423,-160.44490000000002,0.0
2023-09-29,191021,-122.3129,0.0
2023-09-29,283171,-473.2312,0.0
2023-09-29,284668,-1.3831,0.0
2023-09-29,321546,-5105.8849,0.0
2023-09-29,383281,-58.1894,-630.7417
2023-09-29,449908,-114.23389999999999,0.0
2023-09-29,534222,0.0,-8.9058
2023-09-29,704807,0.0,-3689.1311
2023-09-29,737265,-63.11449999999999,0.0
2023-09-29,915864,-91.821,0.0
2023-09-29,936599,-100.5008,0.0
2023-09-29,987851,-1673.7506,0.0
2023-09-29,1144504,-648.2853,0.0
2023-09-29,1223566,-810.0219,0.0
2023-09-29,1223882,-150.08089999999999,0.0
2023-09-29,1223931,-49.2696,0.0
2023-09-29,1223938,-305.7882,0.0
2023-09-29,1223979,-1640.0739999999998,0.0
2023-09-29,1224093,-51.1443,0.0
2023-09-29,1224162,-5701.9122,0.0
2023-09-29,1224229,-3.8493,0.0
2023-09-29,1224376,-117.6544,0.0
2023-09-29,1271874,-135.7639,0.0
2023-09-29,1284717,-90.3408,-41.253
2023-09-29,1300614,-104.19300000000001,0.0
2023-09-29,1353995,-131.5568,-321.8386
2023-09-30,49,-63.4207,0.0
2023-09-30,70,0.0,-178.8982
2023-09-30,134,0.0,-6.7033
2023-09-30,186,-549.3858,0.0
2023-09-30,236,-77.2013,-136.7448
2023-09-30,261,0.0,-1201.0213999999999
2023-09-30,281,-160.4401,0.0
2023-09-30,288,-183.4187,0.0
2023-09-30,413,-27.4092,0.0
2023-09-30,441,-231.1889,0.0
2023-09-30,454,-77.1293,0.0
2023-09-30,648,-1.1138,0.0
2023-09-30,784,-5.7337,0.0
2023-09-30,785,-224.4437,0.0
2023-09-30,797,-494.48249999999996,0.0
2023-09-30,802,-4.8063,0.0
2023-09-30,845,-41.2744,0.0
2023-09-30,858,-436.3188,0.0
2023-09-30,904,-24.6547,0.0
2023-09-30,1031,-497.4758,0.0
2023-09-30,1037,-172.9298,0.0
2023-09-30,1066,-58.6635,0.0
2023-09-30,1070,-79.6901,0.0
2023-09-30,1083,-2231.7307,0.0
2023-09-30,1090,-214.53549999999998,0.0
2023-09-30,4674,-1878.6353,-188.42419999999998
2023-09-30,4805,-1193.6508000000001,-325.55010000000004
2023-09-30,28156,-131.935,0.0
2023-09-30,40970,0.0,-216.0455
2023-09-30,126066,-30.5883,-26.7135
2023-09-30,167423,-82.9044,-618.5985
2023-09-30,236111,-453.3906,-763.022
2023-09-30,274585,-492.1812,0.0
2023-09-30,283171,-1022.1072,-454.73429999999996
2023-09-30,284668,-372.4251,-260.4263
2023-09-30,383281,0.0,-552.0941
2023-09-30,449908,-145.6425,0.0
2023-09-30,515936,0.0,-56.3609
2023-09-30,534222,0.0,-235.9431
2023-09-30,642113,-188.8697,0.0
2023-09-30,903294,0.0,-19.0558
2023-09-30,915864,-5.5934,0.0
2023-09-30,931600,0.0,-75.62079999999999
2023-09-30,936599,-229.838,0.0
2023-09-30,987851,-79.8155,0.0
2023-09-30,1014569,-18.7905,0.0
2023-09-30,1223565,-458.7689,0.0
2023-09-30,1223861,-182.57389999999998,0.0
2023-09-30,1223882,-202.1714,0.0
2023-09-30,1223931,-4.0113,0.0
2023-09-30,1224162,-3949.6968,0.0
2023-09-30,1224167,-1105.3552,0.0
2023-09-30,1224229,-8.9331,0.0
2023-09-30,1224376,-399.0123,0.0
2023-09-30,1224386,-2.2979,0.0
2023-09-30,1224413,-18.1635,0.0
2023-09-30,1284717,-98.37,-271.75260000000003
2023-09-30,1300614,-83.92099999999999,0.0
2023-09-30,1349847,-1827.9525,0.0
2023-09-30,1355911,-133.7991,0.0
2023-10-01,49,-442.5553,0.0
2023-10-01,183,0.0,-5.69
2023-10-01,186,-1040.3016,-110.80120000000001
2023-10-01,192,-149.6033,0.0
2023-10-01,236,-120.4262,-125.8633
2023-10-01,268,-0.0323,0.0
2023-10-01,281,-47.1459,0.0
2023-10-01,287,-376.00489999999996,0.0
2023-10-01,441,-163.75130000000001,0.0
2023-10-01,469,-41.7366,0.0
2023-10-01,648,-4.0448,0.0
2023-10-01,749,-3.7816,0.0
2023-10-01,779,-41.5223,0.0
2023-10-01,797,-128.3501,0.0
2023-10-01,845,-7.1064,0.0
2023-10-01,858,-36.5554,0.0
2023-10-01,902,0.0,-786.58
2023-10-01,904,-5.8148,0.0
2023-10-01,937,-2890.8198,-14.8592
2023-10-01,1012,-50.407,-423.5904
2023-10-01,1016,-2605.4273,-437.1045
2023-10-01,1025,-134.2473,0.0
2023-10-01,1031,-18.0824,0.0
2023-10-01,1032,-3.289,0.0
2023-10-01,1037,-256.4942,-460.2519
2023-10-01,1083,-128.0986,0.0
2023-10-01,1090,-171.005,-358.2423
2023-10-01,4674,-115.3476,0.0
2023-10-01,4805,-19.823900000000002,0.0
2023-10-01,20061,0.0,-1660.6855
2023-10-01,28156,-63.2806,0.0
2023-10-01,53209,0.0,-557.3666
2023-10-01,126066,0.0,-110.3548
2023-10-01,191021,-1211.2373,0.0
2023-10-01,199867,-1489.5939,0.0
2023-10-01,236111,-1604.9246,-54.2168
2023-10-01,274585,-26.018299999999996,0.0
2023-10-01,284668,-1273.8891,0.0
2023-10-01,321546,-598.9504000000001,0.0
2023-10-01,418515,0.0,-459.6832
2023-10-01,515936,0.0,-317.0683
2023-10-01,521711,-1.6748,0.0
2023-10-01,534222,0.0,-204.7181
2023-10-01,607753,0.0,-49.9709
2023-10-01,884004,-65.8311,0.0
2023-10-01,903294,0.0,-215.5991
2023-10-01,931600,0.0,-115.3425
2023-10-01,936599,-27.3869,0.0
2023-10-01,1144504,-19.395200000000003,-59.75
2023-10-01,1223566,-41.7254,0.0
2023-10-01,1223945,-9.5353,0.0
2023-10-01,1224093,-1095.7581,0.0
2023-10-01,1224157,-1.4174,0.0
2023-10-01,1224162,-341.6342,0.0
2023-10-01,1224229,-74.5197,0.0
2023-10-01,1224277,-97.7568,0.0
2023-10-01,1224376,-194.9267,0.0
2023-10-01,1224386,-5.5252,0.0
2023-10-01,1224413,-159.8164,0.0
2023-10-01,1224429,-1.7872,0.0
2023-10-01,1284717,-279.7659,0.0
2023-10-01,1300614,-50.776599999999995,0.0
2023-10-01,1305822,-722.879,-126.89370000000001
2023-10-01,1349847,-799.8242,0.0
2023-10-02,7,0.0,-804.9929999999999
2023-10-02,28,-128.4012,0.0
2023-10-02,49,-50.671099999999996,0.0
2023-10-02,54,0.0,-56.276700000000005
2023-10-02,176,0.0,-1071.5075
2023-10-02,192,-164.50039999999998,0.0
2023-10-02,236,-244.326,-120.2777
2023-10-02,261,0.0,-120.9175
2023-10-02,281,-83.7541,0.0
2023-10-02,479,-37.8092,0.0
